gloss,length,source,attachment_id,user_id
ШЕСТНАДЦАТЬ ЗОЛОТО В ЭТОМ ГОДУ ГОТОВЫЙ ЗАКРЫТЬ,5,slovo_dictionary,synth_1414,synthetic
РАССЕЯННЫЙ ЛЮДИ КОГОТЬ ИМЯ ВОСЕМЬ ТАК СЕБЕ,6,slovo_dictionary,synth_1415,synthetic
ЧЕЛОВЕК ПЕТУХ ПОНЯТЬ,3,slovo_dictionary,synth_1416,synthetic
ГЛОТАТЬ ДВЕСТИ Е СТРАХ ПИНГВИН ПРИВЫК СУХОЙ КРЫЛО МЕСЯЦ,9,slovo_dictionary,synth_1417,synthetic
НАДОЕЛО ДЕЛАТЬ ВЫВОДЫ ДОВОЛЬСТВО,3,slovo_dictionary,synth_1418,synthetic
РЫЧАНИЕ СТЫДНО ИНТЕРЕСНЫЙ ПРЕДЛОЖИТЬ ОБЕСПОКОЕННЫЙ НЕМЕДЛЕННЫЙ МУДРЫЙ СМЕЯТЬСЯ СЛЫШАТЬ,9,slovo_dictionary,synth_1419,synthetic
ЗМЕЯ ОБРАЗОВАННЫЙ ИСПУГ КУПИТЬ ОСТАТЬСЯ САРКАЗМ ЧУЖОЙ ЧЕТЫРНАДЦАТЬ ЧУВСТВОВАТЬ ПИТЬ,10,slovo_dictionary,synth_1420,synthetic
ТЁПЛЫЙ ЗАБРАТЬ ДЕШЁВЫЙ,3,slovo_dictionary,synth_1421,synthetic
ПОДРОБНО НРАВСТВЕННОСТЬ ПОДАВЛЕННЫЙ МУЖЧИНА ВЕРНЫЙ ДОМОГАТЬСЯ ВЕРИТЬ ПРЕДПОЧИТАТЬ,8,slovo_dictionary,synth_1422,synthetic
Щ ОБЛЕГЧЕНИЕ ВОЛК,3,slovo_dictionary,synth_1423,synthetic
ВИДЕТЬ КОТОРЫЙ ВТОРНИК,3,slovo_dictionary,synth_1424,synthetic
КНИГА ТРУС СТАРЫЙ ДРУГ ПОМЕСЬ МОЛОДОЙ ЛЕЖАТЬ СОЧУВСТВИЕ,8,slovo_dictionary,synth_1425,synthetic
МЕДУЗА НАПРАВЛЕНИЕ НАКОНЕЦ,3,slovo_dictionary,synth_1426,synthetic
РАННИЙ ДЕЛАТЬ МЕЛКИЙ ГЛОТОК ПОСЛУШНЫЙ НАМ,4,slovo_dictionary,synth_1427,synthetic
ОФИЦИАНТ СЛУШАТЬ НАПРАВЛЕНИЕ ВДОХНОВЛЯТЬ КОРИЧНЕВЫЙ МАЛЕНЬКИЙ ЗАБРАТЬ НАЗНАЧЕННОЕ ВРЕМЯ НАВСЕГДА ОБЫЧНЫЙ,10,slovo_dictionary,synth_1428,synthetic
РАЗЪЯРЕННЫЙ ДНЕМ И МИЛЕНЬКИЙ СЧАСТЛИВЫЙ,5,slovo_dictionary,synth_1429,synthetic
ИСКАТЬ НАМ РАЗДРАЖАТЬ ГОРЬКИЙ СЛИШКОМ ЗЕЛЁНЫЙ НАЛОГ,7,slovo_dictionary,synth_1430,synthetic
НЕ Ё ДЕНЬ И НОЧЬ ЧЕТЫРЕ ПОДАВЛЕННЫЙ КОНЕЧНО НЕСЧАСТЬЕ Ю СЕРЫЙ РАНЕЕ,10,slovo_dictionary,synth_1431,synthetic
ЛЕЖАТЬ ЕЙ ИМПУЛЬС,3,slovo_dictionary,synth_1432,synthetic
ДОВОЛЬСТВО ПЛОХО ЗАКРЫТЬ Й,4,slovo_dictionary,synth_1433,synthetic
КРАСИВЫЙ ЭТОТ БЕЛЫЙ,3,slovo_dictionary,synth_1434,synthetic
ЖЁСТКИЙ ПЕЧАЛЬ Я,3,slovo_dictionary,synth_1435,synthetic
ТОРЖЕСТВЕННЫЙ ВИНА РАННИЙ ОБЛЕГЧЕНИЕ ПОНЯТЬ ДЕКАБРЬ ОБЕДАТЬ НАДЕЯТЬСЯ ПОКАЯНИЕ КУБОК,10,slovo_dictionary,synth_1436,synthetic
ВЕЧЕР НЕУДОБНО ПИТЬ ВЫСОКИЙ УВЕРЕН,5,slovo_dictionary,synth_1437,synthetic
ПОНЕДЕЛЬНИК ТЕ ВАМ ГОЛОВА,4,slovo_dictionary,synth_1438,synthetic
ЗАБРАТЬ АРОМАТНЫЙ ТЕ ГОТОВЫЙ СЗАДИ,5,slovo_dictionary,synth_1439,synthetic
ПРОНЫРА НАКОНЕЦ-ТО ОТКУПОРИВАТЬ,3,slovo_dictionary,synth_1440,synthetic
ПТИЦА ИСПОЛЬЗОВАТЬ ЧЕТЫРЕ ЛИТЬ ОТВАЖИТЬСЯ,5,slovo_dictionary,synth_1441,synthetic
ОБНИМАТЬ ДЕЛАТЬ МЕЛКИЙ ГЛОТОК ВЗЯТЬ НАЙТИ АЛЛИГАТОР,5,slovo_dictionary,synth_1442,synthetic
МЕСТО ТЫ ОШИБКА ДОМИНАНТНЫЙ БЫВШИЙ Ё ОБЕДАТЬ,7,slovo_dictionary,synth_1443,synthetic
КЛЮЧ ЗЛОСТЬ СМЕЛОСТЬ ТЯЖЁЛЫЙ КУСОК ЗАМУЖЕМ ПЕРЕВОДИТЬ ЛЮДИ ЧЕЛОВЕК,9,slovo_dictionary,synth_1444,synthetic
СРЕДА ЧЕЛОВЕК НЕПОСЛУШНЫЙ АЛЛЕРГИЯ НА ЕДУ НЕЖНЫЙ ВЫХОДНЫЕ ТРИ ТЫСЯЧИ,7,slovo_dictionary,synth_1445,synthetic
ПРЕДЛОЖИТЬ ПИР ЗАМУЖЕМ МАЛЬЧИК ПИТЬЕВАЯ ВОДА ЖАДНО ЕСТЬ ДВАДЦАТЬ ВТОРНИК ВДОХНОВЕНИЕ,9,slovo_dictionary,synth_1446,synthetic
ДЕЛАТЬ СТОРОНА ЖАРИТЬ ВНУТРЕННЕЕ ТРЕТИЙ РУКА ЛЮДИ ЧИСТЫЙ КЛЮЧ ПУТЕШЕСТВИЕ,10,slovo_dictionary,synth_1447,synthetic
ТОГДА ВАШ ДЯТЕЛ ВОСЕМЬСОТ СОМНЕНИЕ РВЕНОСТЬ АККУРАТНЫЙ,7,slovo_dictionary,synth_1448,synthetic
ПРЕДПОЧИТАТЬ ОСЕЛ РЫЧАТЬ ВЕРИТЬ НАЧИНАТЬ ТРИ,6,slovo_dictionary,synth_1449,synthetic
ИНОГДА ПОДАВЛЕННЫЙ НЕОБХОДИМЫЙ ДОВОЛЬНЫЙ ТРИ,5,slovo_dictionary,synth_1450,synthetic
КАФЕ НИКОГДА ДОВОЛЬСТВО УРОНИТЬ ЖДАТЬ ВДОХНОВЕНИЕ,6,slovo_dictionary,synth_1451,synthetic
СЕСТРА РАССЕРДИТЬСЯ МЕСТО ДЛЯ ПИКНИКА ТОГДА ПРИЧИНА ЗЛОЙ ОВЦА,7,slovo_dictionary,synth_1452,synthetic
НАЧАЛО ВРАЖДЕБНЫЙ ЖЕЛТЫЙ ТРУС ЛЕНИВЫЙ ВОЗБУЖДЕННЫЙ ПОПУГАЙ,7,slovo_dictionary,synth_1453,synthetic
ЗАДЕРЖИВАТЬ КАРАНДАШ СОЖАЛЕТЬ Ч,4,slovo_dictionary,synth_1454,synthetic
АГРЕССИЯ РЕБЯЧЕСКИЙ ШЕСТНАДЦАТЬ ГРУСТНЫЙ СТРАННЫЙ,5,slovo_dictionary,synth_1455,synthetic
БЕЛКА ТЁПЛЫЙ НЕВОЗМОЖНЫЙ СКОРО ПРОВЕРИТЬ СТРАСТЬ ПИТЬЕВАЯ ВОДА,7,slovo_dictionary,synth_1456,synthetic
БЕЛЫЙ МИЛЫЙ ЖИЗНЬ ЖДАТЬ ЦЕНА ДЕКАБРЬ,6,slovo_dictionary,synth_1457,synthetic
ЗЛОЙ ОРАНЖЕВЫЙ НОВОСТИ ЧАШКА НАМ СОБАЧИЙ ДОМИК ТРИ ТЫСЯЧИ,7,slovo_dictionary,synth_1458,synthetic
РЕБЯЧЕСКИЙ НОВЫЙ МОЧЬ ДОВОЛЬНЫЙ МИНУТА ЖАДНО ЕСТЬ КРОЛИК СВИНЬЯ,8,slovo_dictionary,synth_1459,synthetic
ПРОДАТЬ ОТКУПОРИВАТЬ ДОБРЫЙ ЗДЕСЬ Б,5,slovo_dictionary,synth_1460,synthetic
МЫТЬ НОЧЬ ПРОДОЛЖИТЕЛЬНОСТЬ ЖАЖДА КАНУН СЕРДИТЫЙ,6,slovo_dictionary,synth_1461,synthetic
МЕЖДУ БУДУ КОГОТЬ НЕНАВИДЕТЬ БОЛЬШОЙ ЕСЛИ ГОЛОДНЫЙ РАЗЪЯРЕННЫЙ,8,slovo_dictionary,synth_1462,synthetic
ЗЛОЙ ИЗУЧИТЬ НЕДЕЛЯ,3,slovo_dictionary,synth_1463,synthetic
Ю СОЛЬ ЦВЕТОВОЙ ОТТЕНОК НЕДОВОЛЬНЫЙ ГЕНИЙ СОЛНЦЕ НЕДОБРЫЙ,7,slovo_dictionary,synth_1464,synthetic
ВТОРНИК МЕСТО ЯЗЫК УЖЕ РАССЛАБИТЬСЯ ПИР,6,slovo_dictionary,synth_1465,synthetic
РЕДКО И СОЖАЛЕТЬ,3,slovo_dictionary,synth_1466,synthetic
ТВОЙ ЛУЧШЕ ОЖИВЛЕННЫЙ,3,slovo_dictionary,synth_1467,synthetic
ЯСНЫЙ МАЛЬЧИК ОТ БЕГЕМОТ НРАВСТВЕННОСТЬ ИЗВЕСТНЫЙ ЗУБЫ ОБНИМАТЬ МИЛЫЙ ЗНАЧИТЬ,10,slovo_dictionary,synth_1468,synthetic
ОТВРАТИТЕЛЬНЫЙ ВРЕМЯ ДЕЛЬФИН М СОЧУВСТВИЕ ОСТАВИТЬ ОДИННАДЦАТЬ ПОМЕСЬ,8,slovo_dictionary,synth_1469,synthetic
ПИР ВЫСОКОМЕРНЫЙ ТВЕРДЫЙ,3,slovo_dictionary,synth_1470,synthetic
КУРИЦА ДОБРО ПОЖАЛОВАТЬ! НАШ БУМАГА ОБЫЧНЫЙ БЕЗОПАСНЫЙ В ПРОШЛОМ ГОДУ МЫТЬ ГЛУПЫЙ СЛЕДОВАЛО,10,slovo_dictionary,synth_1471,synthetic
ШЕСТЬ НАПУГАННЫЙ РАССЛАБЛЕНИЕ,3,slovo_dictionary,synth_1472,synthetic
ПРЕДЫДУЩИЙ УЛИЦА ПОДАВЛЕННЫЙ ЗАЯЦ АГРЕССИВНЫЙ ВЧЕРА ВОПРОС,7,slovo_dictionary,synth_1473,synthetic
КРАСНЫЙ УГРЮМЫЙ СМЕШНОЙ ЮГ ПЕРО ОСТОРОЖНЫЙ,6,slovo_dictionary,synth_1474,synthetic
В СПЕШКЕ РАД ЗМЕЯ,3,slovo_dictionary,synth_1475,synthetic
СОМНЕНИЕ ВЕЖЛИВЫЙ ЗАТЯГИВАТЬ ПРИВЕТ! ЖАРИТЬ СРЕДА ОБЕДАТЬ,7,slovo_dictionary,synth_1476,synthetic
СМУЩЕННЫЙ ДОРОГА СОГЛАСНО КРЫЛО ЛИЧНЫЕ КАЧЕСТВА СТОЯТЬ ХОЛОДНЫЙ ПАВЛИН,8,slovo_dictionary,synth_1477,synthetic
ОСТРОУМИЕ ЖИЗНЬ СЕМЬ БИЛЕТ ЛЕТО ЗАСТЕНЧИВЫЙ БЫВШИЙ,7,slovo_dictionary,synth_1478,synthetic
БЕЛКА ИСПОЛЬЗОВАТЬ ДЕВЯТЬ ЛЕБЕДЬ МУЖСКОЙ ТУАЛЕТ,5,slovo_dictionary,synth_1479,synthetic
ЧЕМОДАН РАССТРОЙСТВО ВЕРИТЬ МУЖЧИНА РЕВНИВЫЙ ИМЯ КЛЮВ ПОСЫЛАТЬ ВРЕД БЛАГОПОЛУЧИЕ,10,slovo_dictionary,synth_1480,synthetic
ТЕПЕРЬ СТРАДАТЬ СЕРДИТЫЙ ОБМАНЧИВОСТЬ АГРЕССИЯ ДОВОЛЕН ОФИЦИАНТ СТЫДНО,8,slovo_dictionary,synth_1481,synthetic
ЧАС НЕРВНЫЙ НАЗАД СРАЗУ ТИГР СЮРПРИЗ ОТ,7,slovo_dictionary,synth_1482,synthetic
БАШЕННЫЕ ЧАСЫ НЕДЕЛЯ БЕСПОКОИТЬСЯ СКУЧАЮЩИЙ,4,slovo_dictionary,synth_1483,synthetic
ШЕСТЬДЕСЯТ БЫВШИЙ ДЕВЯНОСТО ЛИЦЕМЕРНЫЙ ОШЕЛОМИТЬ,5,slovo_dictionary,synth_1484,synthetic
БАШЕННЫЕ ЧАСЫ СТРАШНЫЙ ШЕСТНАДЦАТЬ ИГРАТЬ ЗАБЫТЬ АНИМАТОР БЕЛКА,7,slovo_dictionary,synth_1485,synthetic
МИЛЫЙ ДЕКАБРЬ ЛЮБОВЬ ОБНИМАТЬ БУДУЩЕЕ,5,slovo_dictionary,synth_1486,synthetic
ПРИЕМ ПИЩИ ВОЛК УРОНИТЬ ИМЕТЬ ДУМАТЬ СЫН ВЫСОКОМЕРНЫЙ,7,slovo_dictionary,synth_1487,synthetic
ТЕРПЕТЬ ФУТБОЛ ВАМ ОСТРЫЙ ПТИЦА ПИТЬЕВАЯ ВОДА ЗАТЕМ; ПОТОМ СРОЧНЫЙ,8,slovo_dictionary,synth_1488,synthetic
ПРИЕМ ПИЩИ АНИМАТОР МЯТЕЖНЫЙ БАНКЕТ БОЯТЬСЯ ПЧЕЛА,6,slovo_dictionary,synth_1489,synthetic
ВЕСЕЛЫЙ ЗВУК КАРТИНА ОЖИВЛЕННЫЙ Я СРЕДА ДОБРЫЙ ДЕЛАТЬ,8,slovo_dictionary,synth_1490,synthetic
НАВСЕГДА БЕЗРАЗЛИЧИЕ ШЕСТОЙ ВОСЕМНАДЦАТЬ ОДИННАДЦАТЬ ЖЕНАТ НОЛЬ ПОСТОЯННЫЙ,8,slovo_dictionary,synth_1491,synthetic
НАДЕЯТЬСЯ КАФЕТЕРИЙ ВОЙ ВРЕМЯ 11 ЧАСОВ,4,slovo_dictionary,synth_1492,synthetic
ТОГДА СТЫДНО ПОДРОБНО НЕВЕРИЕ КАРАНДАШ Я ШЕСТЬДЕСЯТ КАФЕТЕРИЙ,8,slovo_dictionary,synth_1493,synthetic
ОБЛЕГЧЕНИЕ ЛЕННОСТЬ ДРОЖАТЬ ЛИЦО ВТОРОЙ КАЛЕНДАРЬ МЫТЬ ВРЕМЕННЫЙ МЕДУЗА ВЫРУЧИТЬ,10,slovo_dictionary,synth_1494,synthetic
ОТЕЦ АНИМАТОР ПЯТЬ РАНЕЕ ЖАРИТЬ ПОДРУГА Й БЛИЗКО,8,slovo_dictionary,synth_1495,synthetic
СЕВЕР СМЕЛОСТЬ КОМНАТА НЕПРИЯТНЫЙ ТЁМНЫЙ РЕВНИВЫЙ ВСЁ БРАТ СЛОН,9,slovo_dictionary,synth_1496,synthetic
ВЕСЕННЯЯ ПРАГМАТИЧНЫЙ ВСПОМНИТЬ ОТТЕНОК ГЛОТАТЬ ЖАДНО,5,slovo_dictionary,synth_1497,synthetic
ЖЕЛАНИЕ ПУТЕШЕСТВИЕ ВКУС ВИНА ВОДОПЛАВАЮЩЕЕ,5,slovo_dictionary,synth_1498,synthetic
КТО? СВЕРХУ ПЕРЕВАРИВАНИЕ ЖАДНЫЙ КОМАР ЗЛОЙ ПРОТИВ ВАЖНЫЙ ПРИБЫВАТЬ ВРЕД,10,slovo_dictionary,synth_1499,synthetic
ЗОЛОТОЙ Р ОВЦА ЧЕТЫРНАДЦАТЬ ГОРДОСТЬ РАССЕЯННЫЙ А ПРЕДПОЧИТАТЬ ДЕЛАТЬ,9,slovo_dictionary,synth_1500,synthetic
Г ДИЕТА ЗАКРЫТЬ ВКУСНЫЙ ОБЛАДАТЬ НУЖДАТЬСЯ С РАННИЙ ОВЦА,9,slovo_dictionary,synth_1501,synthetic
ЭТИ ОБРАЗОВАННЫЙ ПИТЬ ПОЗДНИЙ,4,slovo_dictionary,synth_1502,synthetic
ОТЛОЖЕННЫЙ ОСТАНОВИТЬ УЖЕ В ТО ВРЕМЯ КАК,4,slovo_dictionary,synth_1503,synthetic
ВРАЖДЕБНЫЙ ЛОШАДЬ ОТТЕНОК ТЁПЛЫЙ ДЕВЯТНАДЦАТЬ РАБ ОПАСНЫЙ ПОСТОЯННЫЙ НЕЖНЫЙ ГОЛОДНЫЙ,10,slovo_dictionary,synth_1504,synthetic
ПОКАЗАТЬ ЕДА НАПРАВЛЕНИЕ МЕРТВЫЙ НЕ РАДОСТЬ КОНЕЧНО ЛЕЖАТЬ,8,slovo_dictionary,synth_1505,synthetic
МОЧЬ ПОМОЩНИК ПОВАРА КРОЛИК,3,slovo_dictionary,synth_1506,synthetic
СОТЫ ИСКРЕННИЙ РОТ ВЕЧЕР ПРИВЕЗТИ КОРОТКИЙ СОМНЕВАТЬСЯ ВЕСЕЛИТЬСЯ ПЕРЕВАРИВАТЬ РАНО,10,slovo_dictionary,synth_1507,synthetic
ОТВРАТИТЕЛЬНЫЙ ОБЕЩАТЬ РАССТРОЙСТВО БРАТ ХОРОШО ОПЯТЬ ГРУБЫЙ СЫН СПАТЬ,9,slovo_dictionary,synth_1508,synthetic
РАЗЪЯРЕННЫЙ СТАРЫЙ КОМАР ЗАСТЕНЧИВЫЙ НАРУЖУ СТОЯТЬ ВРЕМЯ ДЛЯ ИЗМЕРЕНИЙ ВСЁ СЧАСТЛИВЫЙ ОДИНОКИЙ,10,slovo_dictionary,synth_1509,synthetic
ОТЛОЖИТЬ ФИОЛЕТОВЫЙ ИНИЦИАТИВА ПРОВЕРИТЬ СИЛЬНЫЙ,5,slovo_dictionary,synth_1510,synthetic
ПРОДОЛЖИТЕЛЬНОСТЬ МАЛЬЧИК Я УГРЮМЫЙ ОБЪЕКТИВНЫЙ СОТЫ АКТИВНЫЙ МИР,8,slovo_dictionary,synth_1511,synthetic
ВОДА СЧАСТЛИВЫЙ НАВЕРХУ ПРОДАТЬ ГОРОД НЕВОЗМОЖНЫЙ ЗВУК ПРОНЫРА ПЯТЫЙ ОШЕЛОМИТЬ,10,slovo_dictionary,synth_1512,synthetic
ДЕЛЬФИН ХОРОШИЙ ОПАСНЫЙ КУСАТЬ СОБАКА АКТИВНЫЙ ЖИЗНЬ ПЛАТА ЗА ВХОД,8,slovo_dictionary,synth_1513,synthetic
РЕБЁНОК ОСТРЫЙ ДЕВЯТЫЙ ПОСЛУШНЫЙ ОСТРОУМИЕ ВЕСЁЛЫЙ ДА БЛИЗКО,8,slovo_dictionary,synth_1514,synthetic
ПОЗВОЛИТЬ КРУЖКА ОЖИДАЮЩИЙ ПОЧЕМУ ЛЕЧЬ ДОВЕРЯТЬ КРОКОДИЛ ИЗМОЖДЕННЫЙ,8,slovo_dictionary,synth_1515,synthetic
ИЛИ КРОКОДИЛ БУМАГА СКОЛЬКО,4,slovo_dictionary,synth_1516,synthetic
КРОЛИК ВИДЕТЬ ПРЕЗИРАТЬ СНАЧАЛА ЛУЧШИЙ,5,slovo_dictionary,synth_1517,synthetic
ШУТИТЬ ИЗВЕСТНЫЙ ТОЧНО,3,slovo_dictionary,synth_1518,synthetic
ПИТЬ ЖЁСТКИЙ ОТЛОЖЕННЫЙ СТОЯТЬ СПАТЬ АКТИВНЫЙ,6,slovo_dictionary,synth_1519,synthetic
ПЛАКАТЬ МЕНЯ ВДОХНОВЛЯТЬ ДЕСЯТЫЙ,4,slovo_dictionary,synth_1520,synthetic
СПРОСИТЬ ПОТРЯСАЮЩИЙ ЛИЦЕМЕРНЫЙ НАЧИНАТЬ ДЕТСКИЙ Ъ ПОНЕДЕЛЬНИК,7,slovo_dictionary,synth_1521,synthetic
ПАВЛИН Е КРОЛИК БЕЛКА БЕЗРАЗЛИЧИЕ ВЫИГРЫШ РАСПРЕДЕЛЯТЬ ДИНОЗАВР ОТЧАЯННЫЙ ВЕРОЯТНО,10,slovo_dictionary,synth_1522,synthetic
СКУЧАЮЩИЙ МЕДВЕДЬ МУЖСКОЙ ТУАЛЕТ ЯСНЫЙ ПАУК БЕСПОКОИТЬСЯ ГНЕВ РАДОСТНЫЙ ВЫ,9,slovo_dictionary,synth_1523,synthetic
ТЕРПЕНИЕ МУЖЧИНА ПАУК ПРИЧИНА ЖЕНАТ ПОЛУЧИТЬ МУЖЕСТВЕННОСТЬ ШЕСТНАДЦАТЬ Е ЕХАТЬ,10,slovo_dictionary,synth_1524,synthetic
БЕСПОКОЯЩИЙ ДОБРОПОРЯДОЧНОСТЬ ГЛУПЫЙ СВИНЬЯ,4,slovo_dictionary,synth_1525,synthetic
ШУТИТЬ НАГЛОСТЬ КУСОК РАЗДРАЖАТЬ ПОЧВА З ЗАТЯГИВАТЬ ФУТБОЛ,8,slovo_dictionary,synth_1526,synthetic
ПОЧЕМУ ДИКОЕ ЖИВОТНОЕ ЧЕТЫРНАДЦАТЬ МГНОВЕНИЕ ЖЕЛАНИЕ ДВЕ ТЫСЯЧИ БИЛЕТ,7,slovo_dictionary,synth_1527,synthetic
РАСПРЕДЕЛЯТЬ ВОСТОК СЛИШКОМ Б ГОД РАССЛАБИТЬСЯ ГОРЮЮЩИЙ МИР ГЛАЗ,9,slovo_dictionary,synth_1528,synthetic
ОТЧАЯТЬСЯ ЖИЗНЬ СЕРЕБРО ВОЗБУЖДЕНИЕ ПОМОЩНИК ПОВАРА НЕНАВИДЕТЬ ОТРИЦАТЕЛЬНЫЙ 7:45 ПОТОМ,9,slovo_dictionary,synth_1529,synthetic
ЗАВИСТЬ ТОРЖЕСТВЕННЫЙ СМЕЛОСТЬ ВРЕМЯ 11 ЧАСОВ ПОСЛЕДНИЙ НЕОБХОДИМЫЙ БАНКЕТ СЛОВО НАЧАЛО ВЕРХ,10,slovo_dictionary,synth_1530,synthetic
РУБЛЬ НАРУЖУ ЖЕЛАНИЕ,3,slovo_dictionary,synth_1531,synthetic
ИМ ЖУТКИЙ ВОСЕМЬ АККУРАТНЫЙ,4,slovo_dictionary,synth_1532,synthetic
ЛОГИЧНЫЙ ПРИЯТНЫЙ ЗАТЕМ; ПОТОМ БАШЕННЫЕ ЧАСЫ АНИМАТОР,5,slovo_dictionary,synth_1533,synthetic
СМЕШНОЙ ОБМАНЧИВОСТЬ НЕПРЕКЛОННЫЙ ГЛОТАТЬ КРУЖКА ПОМОЧЬ СЕРДЦЕ КОРОНА ОПАСНЫЙ КОРОТКИЙ,10,slovo_dictionary,synth_1534,synthetic
ЖАДНО ЕСТЬ ТАКОЙ ЗАДЕРЖИВАТЬ НЕОЖИДАННЫЙ СКВОЗЬ,5,slovo_dictionary,synth_1535,synthetic
НАРОД ПОТОМ ПРИВЕЗТИ ПОКА (ЧТО) БЕГЕМОТ ТРУСЛИВО ЕЖИК НАЙТИ ОСЕНЬ СРОЧНЫЙ,10,slovo_dictionary,synth_1536,synthetic
ТЁПЛЫЙ ОБНИМАТЬ МЫ НОВЫЙ ОЖИДАЮЩИЙ ДАЖЕ ВСЁ РОГА ВНИЗ,9,slovo_dictionary,synth_1537,synthetic
ТЕБЕ СТЫДНО РАЗДРАЖАТЬ ПЛАТИТЬ ПОЛОЖИТЕЛЬНЫЙ ПРАВЫЙ ОТЛОЖЕННЫЙ ГЛУПЫЙ ОЛЕНЬ,9,slovo_dictionary,synth_1538,synthetic
ПРЕКРАСНЫЙ ТАК СЕБЕ ЧАСТО ЗРЕЛИЩНЫЙ ПРОЩАНИЕ ЗАПАД ОТЕЦ ОКУНАТЬ ЕСЛИ,9,slovo_dictionary,synth_1539,synthetic
РЕВНИВЫЙ ИХ ДРУГОЙ ПРИНЕСТИ МИР,5,slovo_dictionary,synth_1540,synthetic
ПРОДАТЬ ЗАДЕРЖИВАТЬ ЕЖИК ВАЖНЫЙ ЧЕТВЕРГ ПРИВЫК,6,slovo_dictionary,synth_1541,synthetic
ОБА БОЛЬ АКУЛА ДЕВЯТЫЙ НЕМЕДЛЕННЫЙ ВЕЧЕР ЗЛО НЕДОВОЛЬНЫЙ ПРОДЛЕВАТЬ ПОСЫЛАТЬ,10,slovo_dictionary,synth_1542,synthetic
ОЧЕНЬ ИНОСТРАННЫЙ ПОДНОС С ДНЕМ РОЖДЕНИЯ ЗАБОТА БЕСПОКОЯЩИЙ МОЙ УГРЮМЫЙ,8,slovo_dictionary,synth_1543,synthetic
В ВОСЕМЬ ПЯТНАДЦАТЬ АГРЕССИЯ 2 ЧАСА КРАСНОВАТЫЙ ВРЕМЕННЫЙ САРКАЗМ ЗАКАЗЫВАТЬ ОТТЕНОК БАШЕННЫЕ ЧАСЫ,9,slovo_dictionary,synth_1544,synthetic
ОХОТНО АППЕТИТ ВСЁ СОЛНЦЕ ОКУНАТЬ ВЧЕРА БОЛЬ,7,slovo_dictionary,synth_1545,synthetic
ОДАРЕННЫЙ С ДНЕМ РОЖДЕНИЯ АМБИЦИОЗНЫЙ ХОЛОДНЫЙ КОНЕЧНО ШУМ КОМАР НАКОНЕЦ ПЕРЕВАРИВАТЬ КОРИЧНЕВЫЙ,10,slovo_dictionary,synth_1546,synthetic
ВИНА ЭТО РАССЕРДИТЬСЯ ЧАШКА,4,slovo_dictionary,synth_1547,synthetic
ДОВЕРЯТЬ ГОЛОД ВАМ ДОРОГА ПОЗДНИЙ ЖАДНО ЕСТЬ ИНТЕРЕСНЫЙ ПОДНОС,8,slovo_dictionary,synth_1548,synthetic
ПЯТЬДЕСЯТ ВЕЖЛИВЫЙ СКОРБЕТЬ ПРИЕМ ПИЩИ ЕСТЬ ВРЕДНЫЙ; ОЗОРНОЙ,6,slovo_dictionary,synth_1549,synthetic
Ч ПОНЯТЬ СИНИЙ И КРОКОДИЛ НАПРЯЖЕНИЕ ПРОДЛЕВАТЬ,7,slovo_dictionary,synth_1550,synthetic
ЛОГИЧНЫЙ ВАЖНЫЙ НАСЕЛЯТЬ ИСКАТЬ ВЕЧНОСТЬ,5,slovo_dictionary,synth_1551,synthetic
ВОСЕМНАДЦАТЬ СРОЧНЫЙ АККУРАТНЫЙ БЫК МНОГО ДЕРЖАТЬ ИМПУЛЬС,7,slovo_dictionary,synth_1552,synthetic
ДЕЛАТЬ МЕЛКИЙ ГЛОТОК ПОЛОЖИТЬ ПЕРЕВАРИВАНИЕ КРЫЛО,4,slovo_dictionary,synth_1553,synthetic
ЖЕНА ЛЮБИТЬ ШУМ ЗАПОЗДАЛЫЙ ЗВЕРЬ ОСТАНОВИТЬ ТЕРПЕНИЕ,7,slovo_dictionary,synth_1554,synthetic
ДОМАШНЕЕ ЖИВОТНОЕ ИНТЕЛЛЕКТУАЛЬНЫЙ ДУМАТЬ,3,slovo_dictionary,synth_1555,synthetic
НАПРЯЖЕНИЕ ЗАТЯГИВАТЬ БЫК НРАВСТВЕННОСТЬ,4,slovo_dictionary,synth_1556,synthetic
КОМАР ИСТЕРИК ВИНА ПО ЧАСАМ СЛАБЫЙ,5,slovo_dictionary,synth_1557,synthetic
ПЕРЕВАРИВАТЬ ДЕНЬГИ НЕПОСЛУШНЫЙ,3,slovo_dictionary,synth_1558,synthetic
АГРЕССИВНЫЙ БЕСПОКОИТЬСЯ НАПРАВЛЕНИЕ,3,slovo_dictionary,synth_1559,synthetic
УДИВЛЁН БЕЗРАЗЛИЧИЕ ИНТЕРЕСНЫЙ ТРУСЛИВО,4,slovo_dictionary,synth_1560,synthetic
ВНУТРЕННЕЕ КРОКОДИЛ ГОРЮЮЩИЙ НАЗНАЧЕННОЕ ВРЕМЯ ЛИЦЕМЕРНЫЙ,5,slovo_dictionary,synth_1561,synthetic
БАШЕННЫЕ ЧАСЫ ЛЕВЫЙ БУДУ ДЕВЯТЬ ЦВЕТА СОЛНЦЕ ТРУСЛИВО Ё СТОРОНА ПРОДУМАННЫЙ,10,slovo_dictionary,synth_1562,synthetic
